query_id,query_term,uid,pmcid,pmid,doi,year,pubdate,title,journal_abbrev,journal_full,first_author,pmclivedate,pmc_url,ncbi_pmc_url,pdf_url,ncbi_total_count
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12705959,PMC12705959,41409494,10.1177/25424823251395325,2025,2025 Dec 15,Neurofilament light chain and voice acoustics in dementia diagnosis (NAVAIDD): Protocol for a cohort study assessing the real-world diagnostic utility of blood and digital biomarkers in clinical settings,J Alzheimers Dis Rep,Journal of Alzheimer's Disease Reports,Ivanic S,2025/12/17,https://pmc.ncbi.nlm.nih.gov/articles/PMC12705959/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12705959/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12705959/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12705187,PMC12705187,40952372,10.18632/aging.206319,2025,2025 Sep 12,Infusion of blood from young and old mice modulates amyloid pathology,Aging (Albany NY),Aging (Albany NY),Pizarro M,2025/12/16,https://pmc.ncbi.nlm.nih.gov/articles/PMC12705187/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12705187/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12705187/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12701828,PMC12701828,41399419,10.7759/cureus.99153,2025,2025 Dec 13,Axial Spinal Traction as a Potential Modulator of Cerebrospinal and Glymphatic Circulation in Neurodegenerative Diseases: A Technical Report and Biomechanical Hypothesis,Cureus,Cureus,Chen HW,2025/12/15,https://pmc.ncbi.nlm.nih.gov/articles/PMC12701828/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12701828/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12701828/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12700142,PMC12700142,41394098,10.5334/tohm.1103,2025,2025 Dec 11,Chorea in Hereditary Leukodystrophies – Overview of Two Cases,Tremor Other Hyperkinet Mov (N Y),Tremor and Other Hyperkinetic Movements,Milovanović A,2025/12/13,https://pmc.ncbi.nlm.nih.gov/articles/PMC12700142/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12700142/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12700142/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12698604,PMC12698604,41394945,10.3389/fnhum.2025.1649513,2025,2025 Nov 28,"The intersection of near-death experiences (NDEs) and traumatic brain injury (TBI): neurobiological, phenomenological, and creative implications",Front Hum Neurosci,Frontiers in Human Neuroscience,Iacono D,2025/12/13,https://pmc.ncbi.nlm.nih.gov/articles/PMC12698604/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12698604/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12698604/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12696586,PMC12696586,41378706,10.1002/hbm.70412,2025,2025 Dec 11,An Imaging‐Guided Neural Model Explains Lexical Stress Alteration in Acquired Apraxia of Speech,Hum Brain Mapp,Human Brain Mapping,Civier O,2025/12/12,https://pmc.ncbi.nlm.nih.gov/articles/PMC12696586/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12696586/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12696586/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12691499,PMC12691499,41369399,10.3390/cells14231910,2025,2025 Dec 2,"Thermoregulatory Dysfunction in Parkinson’s Disease: Mechanisms, Implications, and Therapeutic Perspectives",Cells,Cells,Pressnell ZS,2025/12/11,https://pmc.ncbi.nlm.nih.gov/articles/PMC12691499/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12691499/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12691499/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12689287,PMC12689287,41383225,10.3389/fneur.2025.1702325,2025,2025 Nov 26,Treatment of apathy in stroke patients: a systematic review,Front Neurol,Frontiers in Neurology,Ruiz-Franco ML,2025/12/11,https://pmc.ncbi.nlm.nih.gov/articles/PMC12689287/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12689287/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12689287/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12683614,PMC12683614,40889877,10.1111/pcn.13891,2025,2025 Sep 1,Increased granulovacuolar degeneration in the thalamus and higher neurofibrillary tangle Braak stages in bipolar disorder,Psychiatry Clin Neurosci,Psychiatry and Clinical Neurosciences,Nagakura A,2025/12/09,https://pmc.ncbi.nlm.nih.gov/articles/PMC12683614/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12683614/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12683614/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12681881,PMC12681881,41362305,10.1016/j.ensci.2025.100596,2025,2025 Nov 21,18F-MK-6240 uptake in cortical tau and hemorrhagic lesions in a case of Alzheimer’s disease with possible crossed aphasia,eNeurologicalSci,eNeurologicalSci,Ikeda M,2025/12/08,https://pmc.ncbi.nlm.nih.gov/articles/PMC12681881/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12681881/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12681881/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12674567,PMC12674567,41337098,10.1371/journal.pgen.1011954,2025,2025 Dec 3,A fly model of SCA36 reveals combinatorial neurotoxicity of hexanucleotide and dipeptide repeats,PLoS Genet,PLOS Genetics,Hsiao CT,2025/12/04,https://pmc.ncbi.nlm.nih.gov/articles/PMC12674567/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12674567/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12674567/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12671293,PMC12671293,41340841,10.2196/73539,2025,2025 Aug 6,Virtual Reality Reminiscence Therapy in Dementia Care: Scoping Review of Research,JMIR XR Spat Comput,JMIR XR and Spatial Computing,Matsangidou M,2025/12/03,https://pmc.ncbi.nlm.nih.gov/articles/PMC12671293/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12671293/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12671293/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12670835,PMC12670835,41327454,10.1186/s13256-025-05700-6,2025,2025 Dec 1,Psychiatric presentation of Gerstmann–Sträussler–Scheinker disease with 9-OPRI mutation in PRNP gene: a case report,J Med Case Rep,Journal of Medical Case Reports,Atil ES,2025/12/03,https://pmc.ncbi.nlm.nih.gov/articles/PMC12670835/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12670835/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12670835/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12653920,PMC12653920,41295205,10.3390/jpm15110502,2025,2025 Oct 22,Patient Life Engagement and Metabolic Profile Improve After Switching from First-/Second-Generation Antipsychotics to Brexpiprazole: A Real-World Study in Patients with Schizophrenia,J Pers Med,Journal of Personalized Medicine,Di Nicola M,2025/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC12653920/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12653920/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12653920/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12652886,PMC12652886,41303689,10.3390/ijms262211207,2025,2025 Nov 20,Neurodegeneration as Ecosystem Failure: A New Paradigm for Prevention and Treatment,Int J Mol Sci,International Journal of Molecular Sciences,Velikic G,2025/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652886/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12652886/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652886/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12652788,PMC12652788,41303356,10.3390/ijms262210869,2025,2025 Nov 9,Special Issue: “New Insights of Biomarkers in Neurodegenerative Diseases”,Int J Mol Sci,International Journal of Molecular Sciences,Liampas I,2025/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652788/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12652788/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652788/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12652027,PMC12652027,41300781,10.3390/genes16111329,2025,2025 Nov 3,Transcriptional Activation of the TREM2 Gene by ZEB2 in a Zinc Finger-Dependent Manner,Genes (Basel),Genes,Yanaizu M,2025/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652027/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12652027/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12652027/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12650597,PMC12650597,41301520,10.3390/biom15111602,2025,2025 Nov 15,ScFv-h3D6 Prevents Bapineuzumab-Induced Hemorrhagic Events in the APP23 Mouse Model of Alzheimer’s Disease,Biomolecules,Biomolecules,Lope-Piedrafita S,2025/11/27,https://pmc.ncbi.nlm.nih.gov/articles/PMC12650597/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12650597/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12650597/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12646345,PMC12646345,41307082,10.4103/abr.abr_308_24,2025,2025 Oct 31,Novel SQSTM1 (c.838G>T) Mutation Identified in Two Unrelated Cases of Cerebellar Ataxia and Gaze Palsy,Adv Biomed Res,Advanced Biomedical Research,Hosseini Moshkenani N,2025/11/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC12646345/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12646345/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12646345/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12646164,PMC12646164,41306818,10.1093/braincomms/fcaf439,2025,2025 Nov 10,"Different diseases, same circuits: lessons from rare and overlooked causes of disorders of consciousness",Brain Commun,Brain Communications,Toker D,2025/11/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC12646164/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12646164/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12646164/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12643945,PMC12643945,41306404,10.1002/ccr3.71529,2025,2025 Nov 24,Rapidly Progressive Multiple System Atrophy—Cerebellar Type in a 52‐Year‐Old Woman: Diagnostic Challenges in a Resource‐Limited Setting,Clin Case Rep,Clinical Case Reports,Singh KV,2025/11/26,https://pmc.ncbi.nlm.nih.gov/articles/PMC12643945/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12643945/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12643945/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12642399,PMC12642399,41292773,10.1101/2025.11.14.688546,2025,2025 Nov 15,Nuclear-import receptors remodel the dilute phase to suppress phase transitions of RNA-binding proteins with prion-like domains,bioRxiv,bioRxiv,Linsenmeier M,2025/11/25,https://pmc.ncbi.nlm.nih.gov/articles/PMC12642399/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12642399/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12642399/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12630916,PMC12630916,41261122,10.1038/s43856-025-01196-9,2025,2025 Nov 19,Disorder of consciousness rather than complete Locked-In Syndrome for end stage Amyotrophic Lateral Sclerosis: a case series,Commun Med (Lond),Communications Medicine,Gobert F,2025/11/21,https://pmc.ncbi.nlm.nih.gov/articles/PMC12630916/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12630916/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12630916/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12629342,PMC12629342,41243436,10.1080/19490976.2025.2576657,2025,2025 Nov 16,Unraveling multiple sclerosis: a hidden interaction between intestinal microbiota and host lipid metabolism,Gut Microbes,Gut Microbes,Cen Q,2025/11/20,https://pmc.ncbi.nlm.nih.gov/articles/PMC12629342/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12629342/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12629342/pdf/,5356
ftld_case_reports_oa_v1,"((""frontotemporal dementia"" OR ""frontotemporal lobar degeneration"" OR ""primary progressive aphasia"" OR bvftd OR svppa OR nfvppa OR lvppa OR ""progressive supranuclear palsy"" OR ""corticobasal syndrome"" OR ""corticobasal degeneration"" OR ""ftd-mnd"") AND (""case report"" OR ""case series"" OR ""case presentation"")) AND open access[filter]",12626099,PMC12626099,41152112,10.1016/j.jfma.2025.10.036,2025,2025 Oct 27,Neuronal-specific antibody in patients with multiple system atrophy and progressive supranuclear palsy,J Formos Med Assoc,Journal of the Formosan Medical Association = Taiwan yi zhi,Fang MS,2025/11/19,https://pmc.ncbi.nlm.nih.gov/articles/PMC12626099/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12626099/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12626099/pdf/,5356
